Id,SalePrice
2134,118650.45132424202
2135,99884.28478859413
2136,72965.53528498653
2137,102057.59131970041
2138,123875.24940122604
2139,148995.66949047745
2140,137053.02982870315
2141,168645.36156745395
2142,127017.9103846936
2143,150146.38772131194
2144,115056.59457211121
2145,140174.0083349334
2146,170530.7993336816
2147,135377.33857174814
2148,138341.02344511027
2149,146842.53367162604
2150,240852.3737110538
2151,126843.60020071552
2152,149791.29007735522
2153,172283.9723524
2154,98346.16146355553
2155,135628.61450235505
2156,242042.4446753303
2157,229060.54254980345
2158,252365.17325177506
2159,224042.55966005937
2160,183626.15025774032
2161,235541.16820943472
2162,372160.4983159956
2163,323153.4677454367
2164,258335.876843466
2165,212239.77962240414
2166,163861.91487117406
2167,217608.11525590278
2168,184655.83852991843
2169,192482.31915121363
2170,208395.46200052786
2171,160531.43111079952
2172,130209.0855955606
2173,195365.15743279862
2174,217369.09780721256
2175,283772.880732906
2176,308673.3101748412
2177,241170.88757609547
2178,208089.56827489164
2179,136923.3040532928
2180,197381.87259696986
2181,193608.28121782944
2182,224198.37543376273
2183,192736.82722890895
2184,114279.6465816803
2185,122974.07062098336
2186,140375.52517983384
2187,158340.71642470316
2188,158187.79730411508
2189,307760.5041599795
2190,76874.01246624331
2191,73533.78826924483
2192,86094.99136189185
2193,108488.28203394856
2194,103206.16972027149
2195,100185.28502543874
2196,100384.96353914663
2197,123840.55008246945
2198,163382.33550014693
2199,194774.24209215454
2200,142121.34103377018
2201,143797.59720941004
2202,219325.19011549425
2203,137100.9237760371
2204,179778.00195217392
2205,118831.14433623361
2206,140883.1409928815
2207,216330.05902910262
2208,269249.03360072133
2209,240344.31414061046
2210,127951.40715538537
2211,120844.19246217213
2212,123866.74795610081
2213,105353.45075476283
2214,128344.09771286443
2215,104220.85365106956
2216,137914.52215112039
2217,59333.80433408471
2218,74652.781422466
2219,76078.89513702801
2220,66691.13134789567
2221,295142.88093980023
2222,274712.16731213336
2223,281624.74696446443
2224,213217.95095085152
2225,123477.7556267139
2226,173249.64823332313
2227,198374.19391136026
2228,269079.6889346162
2229,245411.54545107353
2230,154012.2006170048
2231,208873.3527149217
2232,181714.3843843676
2233,174911.1470495961
2234,244918.62499272331
2235,215861.54145501158
2236,247293.71535741727
2237,295272.22040211654
2238,203282.6685109857
2239,98539.22846855108
2240,152298.69689195196
2241,148673.83712251188
2242,116776.4809147782
2243,128549.84514192175
2244,102214.68054124202
2245,101486.53783862371
2246,132421.09979742888
2247,117776.71623417479
2248,124466.59435572012
2249,121733.39381883455
2250,129350.86685551722
2251,98997.2432626673
2252,175919.19141320774
2253,163501.01279561204
2254,184419.86559553185
2255,181966.2456833718
2256,171226.35586789736
2257,216827.8608874071
2258,159897.60037754886
2259,177795.79798924917
2260,142885.77177516322
2261,205073.68764059563
2262,210281.79069693413
2263,389612.281832293
2264,492541.60438768467
2265,152101.16791190035
2266,296864.189761873
2267,341310.91590855736
2268,417083.11910016945
2269,153056.93034143787
2270,199598.95296374554
2271,207648.1866355491
2272,192430.60308015862
2273,159132.38924765727
2274,181160.28790470146
2275,144765.17499920962
2276,191391.38006773868
2277,173124.33952687975
2278,148897.1811848487
2279,135224.081572384
2280,105598.34058814253
2281,162174.11596127792
2282,175636.68702466236
2283,110353.59382824851
2284,115513.95711665494
2285,137480.01385690452
2286,124351.89889340069
2287,366085.82108787756
2288,273925.53854186507
2289,357656.1950895968
2290,434090.182026706
2291,347247.7292389476
2292,433653.8584487091
2293,455233.7046167264
2294,413099.6259984035
2295,482421.30146591616
2296,260836.74191259805
2297,352716.29691438004
2298,353076.93528018054
2299,367366.5122914486
2300,330007.30218962964
2301,335807.2576031299
2302,253885.6475055793
2303,256936.07348365113
2304,246344.72029199923
2305,195630.66593986293
2306,188943.4000523358
2307,205547.73811447227
2308,236743.82580457418
2309,278446.50118857
2310,221238.00767770194
2311,208894.7035059802
2312,170295.02213497678
2313,171823.54912348127
2314,169380.87654706385
2315,182658.1500077812
2316,199373.24271157055
2317,185148.7895288637
2318,176829.42531987338
2319,185176.55019734747
2320,186651.4363824377
2321,240185.31281602583
2322,190039.94622729288
2323,195646.32639618454
2324,196707.77686748703
2325,211324.8840478356
2326,185803.75010933253
2327,201694.22827241998
2328,219836.9929553912
2329,196036.98501173887
2330,186159.22565714235
2331,327903.06092477066
2332,414086.4131747501
2333,328883.42790714983
2334,254177.77246329264
2335,296531.3017785011
2336,295533.0445670042
2337,189368.48935705618
2338,251601.55814822845
2339,224371.71189052728
2340,355363.0067333001
2341,213156.01388331666
2342,238679.64043803504
2343,237415.52970081804
2344,217053.17044481653
2345,226287.3032006703
2346,219370.4463735235
2347,196754.14897807656
2348,245017.2009848351
2349,179221.1954129818
2350,308863.53704027017
2351,242171.10510600917
2352,243174.63225727365
2353,243926.72380365603
2354,141140.8808214879
2355,145290.48713402156
2356,147401.35805263568
2357,188165.3176246758
2358,199445.62594577688
2359,132389.68637566429
2360,119611.61817916017
2361,146984.1673052712
2362,248503.27028760195
2363,141568.67996446494
2364,159391.75304639284
2365,216766.18873144063
2366,204009.5855301314
2367,227992.56355928947
2368,221156.63906815377
2369,215347.4906719573
2370,174724.56341890464
2371,162007.99364487137
2372,189054.57497456323
2373,286712.16842782643
2374,318322.4959132815
2375,240059.65480099348
2376,291700.9682088143
2377,310289.67716051027
2378,161187.66294875662
2379,200908.85030699053
2380,145071.40619024652
2381,168096.5855776196
2382,217779.05535440517
2383,197681.3199198428
2384,239567.38009513885
2385,166394.97742175282
2386,130151.31764002275
2387,132464.01868476355
2388,104901.41263707
2389,118093.10899522985
2390,158845.0826620255
2391,148356.52297736332
2392,116623.48793343507
2393,179469.6640351176
2394,147131.49432910027
2395,216856.43098892082
2396,143559.07611447797
2397,213514.33390002453
2398,130581.93494626004
2399,68446.08489998692
2400,75925.51085061506
2401,131801.78964698422
2402,137571.62503129014
2403,151105.77662379708
2404,154361.56566735747
2405,157718.32190471582
2406,147465.59834915193
2407,125918.46484114941
2408,153222.61195344603
2409,119602.46706929134
2410,161060.77879521108
2411,113756.97670513186
2412,153628.76771359527
2413,130333.25806291382
2414,162690.83412309707
2415,135959.36730642436
2416,127956.11795228077
2417,140914.21643905222
2418,141415.4512135986
2419,126633.61431322548
2420,122446.51564206881
2421,140203.22790741583
2422,101116.86174225889
2423,109162.3896142309
2424,156172.17642608823
2425,187942.63862484353
2426,123211.16132084353
2427,121140.87509771448
2428,183483.1418121843
2429,115164.46678717094
2430,133011.17409628478
2431,112622.33897712055
2432,149254.1706203004
2433,149604.3919763964
2434,136458.68162693357
2435,142252.27674504856
2436,112759.74536727225
2437,103479.016476664
2438,127216.83090584609
2439,98719.35813253176
2440,126873.50829545534
2441,90990.07658478423
2442,102305.8321814784
2443,131518.45948281494
2444,121703.59967590749
2445,90705.53878218083
2446,131984.59185360005
2447,169814.00047057346
2448,124106.1386840058
2449,117684.64812879196
2450,152294.386824673
2451,114081.97798329698
2452,197043.5149197765
2453,93400.16918081799
2454,110693.11798790119
2455,115308.5602487984
2456,124595.56056671173
2457,143031.10528784088
2458,133660.3154912791
2459,109289.43486244122
2460,147855.7426416867
2461,133575.56631490888
2462,131632.639147721
2463,129250.76816544704
2464,164766.16951946946
2465,136087.67544690674
2466,122600.03925590187
2467,126415.86931954455
2468,91742.57161494397
2469,85251.11717857257
2470,191266.5989560568
2471,210000.55825489393
2472,150058.7317787256
2473,113477.52858387826
2474,69264.51597162968
2475,200012.20861148922
2476,118750.5784942295
2477,119916.4836407132
2478,146911.499243845
2479,101590.82576620673
2480,151759.44747788482
2481,119565.90294239095
2482,123786.77288610836
2483,110500.92082468583
2484,120533.37941427557
2485,129137.72483613361
2486,141490.13667974382
2487,162731.32504965054
2488,170820.02593028825
2489,158363.07347803217
2490,143978.2810745461
2491,93076.39639840409
2492,209661.45235021264
2493,153874.53726518166
2494,138527.6326524784
2495,81220.37994710136
2496,245206.99639655944
2497,147874.04169558405
2498,117311.42649087105
2499,84738.2518971369
2500,121315.87345733057
2501,134711.71932466762
2502,135558.2209970144
2503,96034.02750251236
2504,182526.78492751298
2505,237352.36523323125
2506,248043.6304586808
2507,269325.89309476386
2508,247555.1599447473
2509,220036.46295928495
2510,223198.78630539402
2511,174448.86214000132
2512,205296.11635695354
2513,224085.5860218531
2514,257108.70356179413
2515,151879.09675446327
2516,180372.2221781932
2517,153625.03688942993
2518,161902.41782347354
2519,247083.37705467842
2520,228395.31099598014
2521,185419.08051292173
2522,224731.4113221031
2523,111809.68646557146
2524,139999.0021306038
2525,144823.15133746332
2526,142168.12067783638
2527,124488.00826708268
2528,135568.13868679098
2529,152145.1536589934
2530,136023.2044003294
2531,250401.0238806073
2532,225306.35293905888
2533,196214.02168954452
2534,230008.26139682377
2535,279747.0581463935
2536,223094.48812300645
2537,249226.26654128724
2538,184368.99052070783
2539,187757.25608466833
2540,182525.25441839886
2541,184122.97885020814
2542,161298.69934853134
2543,113476.6946525555
2544,114817.25251734303
2545,130703.53179840931
2546,124062.70320944289
2547,137034.0264335487
2548,158784.61439117044
2549,152217.11430960274
2550,754999.9999999999
2551,138958.81199598216
2552,130487.56634846078
2553,73468.90968830009
2554,88860.99234046809
2555,119269.00335149623
2556,101781.55925012137
2557,105193.08352449606
2558,151350.18617833557
2559,141046.75209893694
2560,167160.35747862828
2561,161189.6805612768
2562,144738.2205268727
2563,150273.40387946612
2564,224751.52566172375
2565,150819.90432816555
2566,154951.4677095113
2567,143171.16567518204
2568,198578.08522269566
2569,234588.0040194413
2570,120137.48815063165
2571,186241.63117674255
2572,146533.0112122886
2573,207068.75990661257
2574,315773.2312548981
2575,131605.86232734277
2576,109660.52112848175
2577,136296.94221274252
2578,82533.44810771353
2579,60143.72614589708
2580,84744.92931062401
2581,102592.84621837348
2582,112856.0618209342
2583,263045.2015830047
2584,161568.002452252
2585,187573.80901932705
2586,212729.33461419962
2587,196825.48107623638
2588,142306.8307358285
2589,152597.147916568
2590,197542.4443254108
2591,231527.1389356661
2592,207173.1286628101
2593,231033.911710181
2594,188243.50752161836
2595,207998.22162987615
2596,277041.6164244133
2597,190636.8512963357
2598,293907.43132511585
2599,326299.99395404325
2600,133967.01741342046
2601,141960.35019798568
2602,85717.49515702916
2603,92105.17099192605
2604,90869.70261970456
2605,81755.47944679853
2606,141874.8349464133
2607,233812.85834543713
2608,187884.42938106548
2609,183799.6989601966
2610,106544.85681774194
2611,107366.5564790388
2612,161146.51115216676
2613,131902.19210075404
2614,126723.34514412153
2615,156400.83906418597
2616,149911.05600633158
2617,176708.9843977429
2618,182112.2848113547
2619,191809.839724771
2620,193313.1814180672
2621,171984.9064851625
2622,174458.54544481199
2623,236700.18366114478
2624,314174.7715777678
2625,273588.6445276692
2626,176935.3483966396
2627,168185.7727984645
2628,510718.8620363314
2629,545687.7593611708
2630,413262.14632029017
2631,492457.4030588066
2632,428068.30631946586
2633,296906.3864908504
2634,420341.97989988344
2635,155327.9674231653
2636,180040.93703464908
2637,180465.1841942208
2638,260633.64926122667
2639,190399.7978996255
2640,146040.33997840883
2641,110775.83961245629
2642,174974.34827609608
2643,110102.022013485
2644,120193.35048548011
2645,114467.95390527186
2646,99490.6623228153
2647,108970.9450623654
2648,144401.5129585677
2649,161740.18120307347
2650,133139.01670490004
2651,144615.61542160437
2652,417815.7583014028
2653,250966.6189750163
2654,263704.95518813696
2655,404558.00023158616
2656,333705.03520471917
2657,344506.2171141354
2658,308626.0183126821
2659,322075.2509176857
2660,377368.7199377555
2661,337108.8763577222
2662,353557.5759937425
2663,293950.62614715454
2664,278871.83481594577
2665,334228.2594998607
2666,279289.9824615005
2667,178019.92425818174
2668,181795.79885802002
2669,176305.88905303465
2670,270379.8964732453
2671,187168.09300367266
2672,200771.28494783226
2673,195128.28254010962
2674,191548.68454366302
2675,183210.64280227057
2676,194176.37144268127
2677,198558.17516025732
2678,248736.9174328872
2679,282126.4588269595
2680,288279.9505333406
2681,411983.0469557263
2682,336041.39741064113
2683,608829.3263628291
2684,324899.8256664268
2685,336575.65525167435
2686,238188.48382507262
2687,310740.2416612233
2688,212060.01033427584
2689,211878.37745781944
2690,403739.4544767884
2691,189239.4125246293
2692,143592.31799433279
2693,198213.7306949941
2694,133217.7287273911
2695,194135.60398211709
2696,185152.94749162075
2697,183230.16004078998
2698,196993.25888602086
2699,165831.9709315632
2700,153107.52027678626
2701,152666.28791879595
2702,116223.79397853703
2703,130444.30549619366
2704,138965.0730573173
2705,112917.25986084637
2706,110660.69095901001
2707,123408.74661929936
2708,129088.41934082781
2709,99547.70367729785
2710,128861.71437128584
2711,233623.9943712667
2712,392391.66309076484
2713,175139.87875129966
2714,156658.0294309848
2715,163199.63586735757
2716,150119.6959867647
2717,193042.4076819889
2718,220945.9660436242
2719,151995.60864709443
2720,181504.136761706
2721,132469.88353588444
2722,156700.8289755368
2723,139816.06354086188
2724,128027.0814849429
2725,130697.49121801172
2726,143624.5750475567
2727,170638.99434189743
2728,196165.0575531582
2729,151818.21425329076
2730,144864.32609352225
2731,143576.16479190884
2732,129997.53786594902
2733,159129.79863421703
